diced_tomatoes_can_full_1,0.111708,0.00606298,0.00542424,0.00587998,0.0100043,0.00936088,0.00373986,0.00300731,0.00240156,0.00231066,0.22065,0.00621126,0.00357947,0.00358016,0.0107611,0.00748928,0.0027182,0.00253123,0.00246742,0.00202942,0.142704,0.00629048,0.00327986,0.00296179,0.00994018,0.0072802,0.0025242,0.00246786,0.00229201,0.00214887,0.0733844,0.00600719,0.00288668,0.00298596,0.0121265,0.0087165,0.00217299,0.00258416,0.00238889,0.0022172,0.0753439,0.0067653,0.00303138,0.00269037,0.0104266,0.00710684,0.00230286,0.0021009,0.0022079,0.00216128,0.0737657,0.00557687,0.00316819,0.00348968,0.0141102,0.00969229,0.00219046,0.0025026,0.00252,0.00198345,0.0601168,0.00641051,0.00300729,0.00295892,0.00843038,0.00579779,0.00259303,0.00246475,0.00200641,0.00221933,0.0636781,0.00730519,0.00538128,0.00461882,0.0126492,0.00914826,0.00268035,0.00273136,0.00229876,0.00239506,0.0687018,0.00716032,0.00481757,0.00419719,0.0120795,0.00875693,0.00269358,0.00195847,0.00248021,0.00213564,0.0779276,0.00633229,0.0040714,0.00369796,0.0134839,0.0100068,0.00261302,0.00215757,0.00234828,0.00189621
diced_tomatoes_can_full_2,0.0984158,0.00559713,0.00631161,0.00858898,0.0153145,0.0104294,0.00321249,0.00285134,0.00249558,0.00207447,0.14551,0.00529173,0.00738041,0.00948955,0.0162722,0.012162,0.00425815,0.00260136,0.00245301,0.00248928,0.148777,0.00458342,0.00407486,0.00384122,0.0125581,0.00881269,0.00267303,0.002221,0.00226683,0.00217686,0.0911144,0.00551097,0.00327557,0.00292384,0.0138411,0.00948108,0.00225404,0.00220292,0.00214076,0.00224534,0.0691182,0.00449911,0.00280564,0.00276434,0.0145212,0.0101246,0.00225678,0.0025243,0.00226661,0.00226206,0.0802711,0.00475611,0.00274868,0.00290659,0.0134368,0.0098777,0.00247435,0.00260804,0.00219794,0.00194313,0.0688918,0.00511097,0.00288949,0.00293163,0.0130373,0.00868731,0.00240613,0.00258682,0.00245345,0.00188439,0.0683491,0.00432031,0.00287927,0.0027487,0.0128792,0.00886548,0.00226218,0.0023362,0.00253426,0.00223127,0.0872947,0.00524413,0.00271462,0.00283629,0.0144746,0.0101852,0.0022725,0.0021159,0.00226453,0.00203281,0.0673466,0.00567158,0.00307337,0.00302017,0.0133318,0.00882333,0.00251228,0.00258403,0.0020601,0.00219
diced_tomatoes_can_full_3,0.113243,0.00634438,0.00571321,0.00639056,0.0109408,0.00767701,0.00329993,0.0027106,0.00274749,0.00244435,0.106089,0.00497209,0.00299439,0.00247971,0.0104903,0.00736655,0.00246304,0.00252692,0.00209649,0.0021663,0.0698463,0.00553559,0.00309201,0.00285008,0.0110185,0.00840366,0.00265259,0.00226039,0.00229778,0.00233144,0.07654,0.00485882,0.00302595,0.00298897,0.0169577,0.0113131,0.00252158,0.00215226,0.00243618,0.00220944,0.0772196,0.00505012,0.00274228,0.0031311,0.0153984,0.0106513,0.00202908,0.00251771,0.00213808,0.00226559,0.0832926,0.00533209,0.00354302,0.0033127,0.0142264,0.00964444,0.00233609,0.00231718,0.00210738,0.00211214,0.0478334,0.0061104,0.00305491,0.0027526,0.0168341,0.0116383,0.00237112,0.00213373,0.00240271,0.00220945,0.0699503,0.0054984,0.00323686,0.00263745,0.0139312,0.009859,0.00231563,0.00229347,0.00222656,0.00229359,0.0764473,0.00458213,0.00277012,0.00288462,0.0105071,0.00752241,0.00266059,0.00240626,0.002516,0.0024528,0.0823816,0.00519422,0.00311866,0.00314246,0.0148185,0.0101559,0.00219433,0.00247192,0.00235554,0.00211553
diced_tomatoes_can_full_4,0.0782871,0.0055893,0.00358999,0.0042945,0.00698757,0.00501816,0.00267747,0.00220852,0.00222862,0.00192571,0.177395,0.00590551,0.00553849,0.00830628,0.00862274,0.00745199,0.00354812,0.00265124,0.00222921,0.00211759,0.109112,0.00513388,0.0034227,0.00330257,0.00561207,0.00393538,0.00234622,0.00241907,0.00222749,0.00208372,0.0690927,0.00570559,0.00292339,0.00273407,0.00767192,0.00602017,0.00227561,0.00217957,0.00232318,0.00204071,0.05916,0.00558087,0.00331942,0.00229346,0.00734783,0.00509438,0.00237089,0.00215996,0.00221456,0.00216134,0.0547957,0.00512578,0.00273471,0.00287719,0.00764713,0.00541831,0.00208575,0.00250166,0.00207395,0.00209646,0.0478558,0.0065681,0.00299755,0.00312076,0.00707894,0.00512438,0.0022454,0.00240023,0.00237577,0.00219498,0.0603329,0.00641993,0.00279011,0.0031212,0.00680237,0.00498728,0.00292227,0.00232931,0.00232516,0.00190059,0.054819,0.00582387,0.00329439,0.00259761,0.00602566,0.00449734,0.002402,0.00251138,0.00243841,0.00235305,0.0395729,0.00546863,0.00302382,0.00279122,0.00855497,0.00628667,0.00249606,0.00264341,0.00265127,0.00218447
diced_tomatoes_can_full_5,0.098019,0.00496464,0.0059004,0.00735246,0.00512656,0.00375479,0.00333261,0.00302357,0.00246636,0.00229231,0.112473,0.00451126,0.00316837,0.0030976,0.0039455,0.00343011,0.00255768,0.00208127,0.00202887,0.00242738,0.0533195,0.00420963,0.00252669,0.00272986,0.00322056,0.00263205,0.00226867,0.00217669,0.00239795,0.002301,0.0634321,0.00410288,0.00254509,0.00245636,0.00325844,0.00270036,0.00189114,0.00228155,0.00242097,0.00205956,0.0558159,0.00323291,0.00264044,0.00306614,0.00334569,0.00274825,0.00223039,0.00232231,0.00209533,0.00219035,0.0661743,0.00449959,0.00319546,0.00285587,0.0028995,0.00257365,0.00246386,0.00202758,0.00249534,0.00216918,0.0514867,0.00498847,0.00299619,0.00267847,0.00307964,0.00234361,0.00253322,0.00182424,0.00229232,0.00185651,0.0633203,0.00385324,0.00287111,0.00272207,0.00295771,0.00252572,0.00240628,0.00197031,0.00247822,0.0023396,0.0468663,0.00437209,0.00315485,0.00318022,0.00288934,0.00260493,0.00241482,0.00210231,0.00202344,0.00209903,0.0604277,0.00346669,0.00270381,0.00245823,0.00288232,0.00279179,0.00245601,0.00211907,0.00215514,0.00206737
small_orange_bug_repellent_1,0.177026,0.00848529,0.00375421,0.00471407,0.00542952,0.00369341,0.00270513,0.00274564,0.00234076,0.00239832,0.154135,0.00906421,0.0212105,0.0192877,0.0115561,0.00797897,0.00504481,0.00376975,0.003101,0.00247749,0.178632,0.00758919,0.00384976,0.0038875,0.00597868,0.00469586,0.00226914,0.00231445,0.00257592,0.0020612,0.1042,0.007991,0.00382452,0.00321164,0.00477061,0.00347378,0.0023851,0.00275831,0.00237909,0.00206059,0.109671,0.00868398,0.00350213,0.00338315,0.00456216,0.00356347,0.0023262,0.00224847,0.00240176,0.00217474,0.120381,0.0075487,0.00357218,0.00300172,0.0046162,0.003233,0.00234473,0.00219903,0.00261844,0.00219693,0.094492,0.00845249,0.00355923,0.00329384,0.00511615,0.00398542,0.00238781,0.00239265,0.00258751,0.00217189,0.116734,0.00866935,0.00325005,0.00310881,0.00445368,0.00351237,0.00261572,0.00230145,0.00225682,0.00187485,0.098632,0.00911656,0.00342776,0.00277105,0.00470736,0.00372127,0.00241633,0.0026429,0.00220571,0.00223618,0.0973745,0.00725231,0.00301344,0.00303986,0.00470138,0.0041074,0.00266253,0.0025353,0.00219981,0.00195839
small_orange_bug_repellent_2,0.160151,0.00548811,0.00446294,0.0052996,0.0134265,0.00983426,0.00315568,0.00243495,0.0020843,0.00231361,0.114692,0.00492415,0.00298861,0.00328771,0.010282,0.007838,0.00215271,0.00264887,0.00219758,0.00242581,0.0822852,0.00466226,0.00256491,0.00293875,0.0112665,0.00791711,0.00246209,0.00198462,0.00213747,0.00225953,0.0779405,0.00492644,0.00317559,0.00314398,0.0117626,0.00819457,0.00231996,0.0023992,0.00249706,0.00233676,0.0810231,0.00381189,0.00293367,0.00308926,0.00931003,0.0061786,0.00219991,0.00225019,0.00254879,0.00211251,0.0798839,0.00505447,0.00299755,0.00245398,0.0119437,0.00847579,0.00262245,0.00200997,0.0023018,0.00231437,0.0716396,0.00526387,0.00302303,0.00318727,0.0117534,0.0078079,0.00221305,0.00217738,0.00236346,0.00261857,0.0697125,0.00522706,0.00290087,0.0026849,0.0130093,0.00841421,0.0025186,0.00215982,0.0023871,0.00242036,0.0832647,0.00529511,0.00320481,0.00279943,0.0131474,0.0091021,0.00226088,0.00217306,0.00226855,0.00210653,0.0619114,0.00506393,0.0028542,0.00303633,0.0145589,0.00998136,0.00229037,0.00218643,0.00221763,0.00220812
small_orange_bug_repellent_3,0.0781614,0.00599325,0.00385685,0.00509436,0.00884604,0.00709658,0.0037812,0.00259523,0.00281261,0.00242717,0.1062,0.00574996,0.00621901,0.0068657,0.00981458,0.00697963,0.00276447,0.00252548,0.00260865,0.00214782,0.0863596,0.00553036,0.00303736,0.00286181,0.00912919,0.006173,0.0024549,0.00237433,0.0026033,0.00187726,0.0873253,0.0052934,0.0027619,0.00276836,0.0098019,0.00709708,0.00222213,0.00199868,0.00225197,0.00204272,0.0507905,0.00538005,0.00319087,0.00274456,0.0132505,0.00995046,0.0022781,0.00230242,0.00207307,0.00220604,0.0787253,0.00556275,0.00296311,0.0026814,0.0127502,0.00878403,0.00227491,0.0025803,0.00223329,0.00205823,0.0617577,0.00550738,0.00338208,0.00289763,0.0120048,0.00825489,0.0024963,0.00231357,0.00235521,0.00194294,0.0735149,0.00510907,0.00294451,0.00322805,0.00986476,0.0068817,0.00216708,0.00234595,0.00209976,0.00212806,0.0522958,0.0060284,0.00262009,0.00283113,0.0100661,0.00717729,0.00254249,0.00247972,0.00247792,0.00227708,0.0621942,0.00537497,0.00309961,0.00266003,0.0122932,0.00820072,0.00267382,0.00219101,0.00252374,0.00205748
small_orange_bug_repellent_4,0.0776543,0.00513519,0.00371027,0.0050532,0.00655688,0.00530321,0.00304664,0.00215367,0.00210182,0.00211042,0.122049,0.00536892,0.00608165,0.00810164,0.00862019,0.00738337,0.00367344,0.00271988,0.00229915,0.00237756,0.125225,0.00530902,0.00343207,0.00332258,0.00531527,0.00414084,0.00280077,0.00248349,0.0021514,0.0020819,0.075907,0.00573387,0.00311412,0.00323824,0.00632806,0.00455162,0.00249691,0.00252509,0.00214415,0.0021873,0.0662232,0.00488594,0.00292442,0.00321251,0.00770478,0.00577895,0.00226155,0.00213596,0.00237917,0.00204789,0.060685,0.00618675,0.00439241,0.00500256,0.00818728,0.00631346,0.00241562,0.00280647,0.00237316,0.00218439,0.0519565,0.00484114,0.00349304,0.00352784,0.00921596,0.00654109,0.00234117,0.00228376,0.00259552,0.00213545,0.0512218,0.00585503,0.00316582,0.00273027,0.00577399,0.00424532,0.00265392,0.002442,0.00213881,0.00217791,0.0565804,0.00576472,0.0032586,0.00267714,0.00715015,0.00541877,0.00227374,0.00222557,0.00239099,0.00240245,0.0578501,0.00563122,0.00284438,0.00300124,0.00742307,0.00548595,0.00252963,0.00233423,0.00257139,0.00224543
small_orange_bug_repellent_5,0.0945319,0.00583077,0.00999636,0.014141,0.00547347,0.00417149,0.00408131,0.00294473,0.00244151,0.00214037,0.100736,0.00509121,0.00430757,0.00476954,0.00317984,0.00265449,0.00261645,0.00230163,0.00258384,0.00222824,0.0715565,0.0050439,0.00304187,0.00327399,0.00292453,0.00259631,0.00265911,0.0021738,0.00241167,0.00226545,0.0657971,0.00531964,0.00303555,0.00320199,0.00306992,0.00299971,0.00233113,0.0023247,0.00258481,0.00240889,0.0669442,0.00422676,0.00301401,0.00306997,0.00313031,0.00259414,0.00223921,0.00238522,0.00237852,0.00204637,0.0576019,0.00528676,0.00251689,0.00270575,0.00295168,0.00243068,0.0024724,0.00255197,0.00223045,0.00216446,0.0605508,0.00501827,0.00305719,0.00320246,0.00288721,0.00264131,0.00196306,0.00217885,0.00248423,0.00242864,0.0701186,0.00459539,0.00316249,0.00311536,0.00254436,0.00264982,0.00228624,0.00229676,0.00217189,0.00247254,0.074464,0.005483,0.00293025,0.00336084,0.00293386,0.00293258,0.0025164,0.00228776,0.00247315,0.0021123,0.0643248,0.0055406,0.00347455,0.00348122,0.00310622,0.00278979,0.00248165,0.00224238,0.00246049,0.00200897
